user_id,email,full_name,signup_date,gender,country,age,education_level,employment_status,interests,marketing_source,is_premium,created_at,updated_at
488,brandonrichardson@example.com,Andre Kim,2022-06-08 02:56:25,Other,Fiji,46,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-08 02:56:25,2023-06-10 18:16:41
489,lmorales@example.org,Robert Wolfe,2022-05-24 10:23:36,Female,Croatia,42,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-24 10:23:36,2022-07-15 02:04:36
490,toddhaynes@example.org,Justin Bowers,2022-05-11 20:27:41,Female,Bangladesh,35,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-11 20:27:41,2023-05-18 04:54:29
491,rita88@example.org,Kayla Phillips,2022-06-13 19:01:20,Female,Kazakhstan,36,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-13 19:01:20,2022-10-05 01:21:15
492,tjones@example.com,Matthew Edwards,2022-05-12 13:48:21,Other,Anguilla,62,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-12 13:48:21,2023-06-09 10:18:15
493,penahannah@example.com,Douglas Johnson,2022-06-24 01:50:55,Male,Mexico,55,Bachelor,Retired,"['Arts', 'Business', 'Health']",social_media,False,2022-06-24 01:50:55,2023-08-20 23:02:26
494,orrralph@example.org,Robin Thompson,2022-06-06 20:16:45,Other,Vanuatu,64,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-06 20:16:45,2024-02-05 04:31:29
495,ronniejones@example.com,Jessica Washington,2022-05-20 03:48:49,Female,Brunei Darussalam,56,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-20 03:48:49,2023-02-27 07:46:28
496,thomas19@example.org,Amy Carter,2022-05-06 16:06:57,Female,Maldives,64,Master,Employed,"['Arts', 'Business', 'Data Science']",organic,False,2022-05-06 16:06:57,2023-04-27 00:05:29
497,wilsonmichael@example.org,Troy Griffin,2022-05-14 23:33:31,Other,Senegal,47,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-14 23:33:31,2023-11-30 03:35:35
498,wilsonbrandon@example.net,Robert Stein,2022-05-23 20:35:05,Male,Luxembourg,38,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-23 20:35:05,2022-07-23 16:32:05
499,jamescook@example.org,Jill Phillips,2022-05-26 15:25:23,Male,China,55,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-26 15:25:23,2022-12-13 06:56:43
500,fhughes@example.org,Jill Baldwin,2022-05-20 03:36:06,Other,Argentina,34,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-20 03:36:06,2023-03-16 19:55:59
501,smithelizabeth@example.com,Brandi Johnson,2022-06-03 16:26:16,Other,Colombia,26,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-03 16:26:16,2023-09-30 01:53:06
502,ray16@example.com,Jennifer Anderson,2022-05-20 03:28:04,Female,Kiribati,46,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-20 03:28:04,2022-08-01 02:58:54
503,vdelgado@example.org,Michael Stevens,2022-06-01 19:18:42,Other,Turkey,62,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-01 19:18:42,2023-05-11 19:44:29
504,patricia03@example.com,Emily Willis,2022-06-19 22:07:42,Other,Guadeloupe,52,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-19 22:07:42,2023-01-07 02:41:00
505,heatherhartman@example.net,Taylor Madden,2022-05-25 06:35:00,Male,Sri Lanka,56,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-25 06:35:00,2023-01-17 04:24:21
506,thomassims@example.com,Richard Hansen,2022-05-16 10:23:49,Other,India,22,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-16 10:23:49,2024-01-02 19:56:20
507,coltonnelson@example.org,Mia Hampton,2022-06-02 09:36:10,Male,Tanzania,28,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-02 09:36:10,2023-11-07 11:24:38
508,perezmiguel@example.net,Sheryl James,2022-05-17 14:37:23,Other,Cape Verde,37,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-17 14:37:23,2022-08-08 13:15:35
509,psandoval@example.com,Kenneth Estrada,2022-05-25 03:35:40,Female,Iraq,48,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-25 03:35:40,2023-02-14 11:45:50
510,dalton43@example.com,Christopher Rice,2022-05-26 17:05:25,Other,Isle of Man,34,Other,Unemployed,"['Arts', 'Business', 'Health']",social_media,False,2022-05-26 17:05:25,2023-09-13 10:47:32
511,cassandra51@example.com,Eric Norton,2022-05-22 20:22:54,Other,United Arab Emirates,33,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-22 20:22:54,2024-01-14 18:03:02
512,joseph53@example.net,Erica Snyder,2022-06-26 17:55:52,Male,Costa Rica,55,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-26 17:55:52,2023-05-15 02:53:38
513,benjamin66@example.net,Steven Carr,2022-05-18 21:18:56,Other,Ukraine,46,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-18 21:18:56,2023-02-28 16:06:02
514,zrivera@example.org,Jennifer Collins,2022-06-06 18:31:27,Male,Dominican Republic,27,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-06 18:31:27,2023-08-30 00:15:50
515,spencerlinda@example.net,Jason Peters,2022-06-07 07:21:05,Other,Anguilla,61,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-07 07:21:05,2022-08-13 14:32:56
516,salaslucas@example.com,Wanda Giles,2022-05-15 08:24:30,Male,Nauru,64,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-15 08:24:30,2022-06-26 16:43:58
517,cassandra66@example.org,Tara Schneider,2022-05-10 07:04:01,Male,Ghana,50,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-10 07:04:01,2022-11-05 07:59:23
518,andrea25@example.org,Caroline Willis,2022-05-15 07:25:45,Male,Sierra Leone,57,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-15 07:25:45,2023-10-03 03:36:11
519,edwin05@example.net,Robert Hancock,2022-05-30 01:15:27,Male,Korea,32,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-30 01:15:27,2022-07-21 11:52:55
520,sandrabailey@example.com,Bethany Singleton,2022-05-21 07:28:38,Other,Belgium,56,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-21 07:28:38,2023-12-16 13:07:34
521,kellerashley@example.net,Pamela Pham,2022-06-05 11:24:22,Female,Turkmenistan,51,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-05 11:24:22,2023-06-21 06:15:54
522,sjohnson@example.org,Juan Ballard,2022-05-23 08:28:04,Female,Heard Island and McDonald Islands,22,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-23 08:28:04,2023-07-21 06:42:46
523,timothy35@example.org,Kelly Robinson,2022-06-01 18:03:13,Female,Colombia,37,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-01 18:03:13,2022-07-27 17:49:42
524,lisataylor@example.net,Amanda Strickland,2022-06-03 11:30:36,Other,Northern Mariana Islands,38,High School,Retired,"['Arts', 'Business', 'Health']",social_media,True,2022-06-03 11:30:36,2022-12-14 03:40:19
525,jacquelinewilliams@example.com,Scott Thomas,2022-05-04 17:19:23,Male,Dominica,61,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-04 17:19:23,2023-12-16 05:13:45
526,huffrichard@example.net,Melissa Fritz,2022-05-21 20:54:22,Female,Saint Helena,20,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-21 20:54:22,2023-03-09 00:56:23
527,charles87@example.org,Scott Brown,2022-05-09 12:03:17,Female,Serbia,42,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-09 12:03:17,2022-07-04 09:56:48
528,zcole@example.org,Christopher Morton,2022-05-19 21:20:32,Other,Cape Verde,26,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-19 21:20:32,2023-11-20 21:28:52
529,johnbrown@example.org,Amy Mejia,2022-05-14 08:32:43,Female,Bahrain,21,Other,Unemployed,"['Arts', 'Business', 'Health']",social_media,False,2022-05-14 08:32:43,2023-05-08 02:14:04
530,amandamarsh@example.org,Brendan Murphy,2022-05-15 16:00:05,Female,Algeria,23,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-15 16:00:05,2023-12-07 17:58:40
531,hmorgan@example.org,Heather Diaz,2022-05-30 06:00:18,Female,Guadeloupe,25,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-30 06:00:18,2024-02-07 04:04:16
532,victoriabarnett@example.com,Deborah Rivera,2022-05-19 01:50:14,Male,Croatia,18,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-19 01:50:14,2022-11-15 13:00:24
533,cmitchell@example.net,Audrey Schneider,2022-05-30 13:58:57,Female,Uzbekistan,62,High School,Retired,"['Arts', 'Business', 'Health']",social_media,False,2022-05-30 13:58:57,2023-03-22 19:53:53
534,xfischer@example.com,Jamie Berry,2022-06-25 10:09:33,Female,Belgium,60,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-25 10:09:33,2023-07-11 17:23:18
535,mccoygabriel@example.net,Katherine Lara,2022-06-24 06:14:11,Other,Montserrat,45,High School,Retired,"['Business', 'Health', 'Data Science']",partner,True,2022-06-24 06:14:11,2023-12-31 02:14:31
536,njackson@example.net,Anthony Armstrong,2022-05-21 05:14:05,Female,Burkina Faso,20,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-21 05:14:05,2023-01-22 20:49:42
537,aaronhaynes@example.org,Jason Vasquez,2022-06-01 13:55:37,Male,Philippines,22,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-01 13:55:37,2023-01-29 00:14:55
538,anthonyrobertson@example.net,Hannah Hughes,2022-07-03 16:33:47,Male,Jordan,23,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-07-03 16:33:47,2022-08-18 10:06:41
539,diana85@example.com,Catherine Bruce,2022-06-15 02:37:08,Other,Taiwan,27,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-15 02:37:08,2023-02-20 11:21:51
540,melinda07@example.net,Tonya Sullivan,2022-05-27 10:34:52,Female,Lao People's Democratic Republic,28,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-27 10:34:52,2022-07-22 16:36:46
541,henryamy@example.org,Eric Johnson,2022-07-23 20:23:21,Male,Congo,57,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-07-23 20:23:21,2023-04-05 16:32:17
542,jillwilson@example.com,Caitlin Dunn,2022-05-30 01:38:34,Male,Israel,41,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-30 01:38:34,2023-10-22 11:44:04
543,jacksonkristine@example.net,Jacqueline Hicks,2022-07-08 13:31:36,Female,Cote d'Ivoire,52,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-07-08 13:31:36,2023-10-09 03:02:41
544,rsimon@example.org,Alyssa Maldonado,2022-05-25 19:09:58,Male,Liberia,47,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-25 19:09:58,2023-12-04 08:49:45
545,sharonwilson@example.org,Jennifer Lee,2022-05-29 02:57:50,Female,Serbia,32,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-29 02:57:50,2023-03-02 15:24:30
546,lpage@example.net,Traci Oneal,2022-05-26 12:43:00,Male,Bosnia and Herzegovina,50,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-26 12:43:00,2024-02-14 06:06:53
547,nicolebarrera@example.com,Leslie Clark,2022-05-28 03:09:13,Male,Sweden,48,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-28 03:09:13,2023-03-26 01:49:47
548,katie55@example.net,Nicole Mitchell,2022-05-25 01:16:28,Female,Guatemala,49,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-25 01:16:28,2023-08-15 03:32:15
549,virginianewman@example.com,Eduardo Sullivan,2022-05-21 19:56:22,Female,Kazakhstan,37,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-21 19:56:22,2023-01-21 21:53:51
550,christopher40@example.org,Terry Bullock,2022-05-16 02:55:41,Male,Bulgaria,21,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-16 02:55:41,2022-12-21 19:03:01
551,kelsey17@example.net,Sabrina Rubio,2022-05-31 18:14:08,Male,Russian Federation,51,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-31 18:14:08,2023-10-11 03:20:39
552,courtneysampson@example.com,Abigail Best,2022-05-14 20:28:38,Female,Norway,57,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-14 20:28:38,2022-10-03 08:46:05
553,brownmary@example.net,Rebecca Herrera,2022-05-27 05:41:54,Female,Azerbaijan,30,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-27 05:41:54,2023-09-01 02:37:56
554,mtapia@example.org,Thomas White,2022-05-10 03:05:42,Female,Turks and Caicos Islands,49,Bachelor,Unemployed,"['Arts', 'Business', 'Health']",email_campaign,False,2022-05-10 03:05:42,2022-09-24 20:30:33
555,pamelastephens@example.com,Joanna Adams,2022-05-23 18:45:42,Female,Wallis and Futuna,60,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-23 18:45:42,2023-03-13 18:44:29
556,millschristopher@example.org,Katherine Krueger,2022-06-05 01:16:28,Other,South Georgia and the South Sandwich Islands,24,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-05 01:16:28,2022-10-05 18:45:32
557,wendyjimenez@example.net,Jason Allen,2022-05-31 20:58:34,Female,Micronesia,32,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-31 20:58:34,2022-11-11 21:17:08
558,jamielopez@example.com,Patrick Jones,2022-06-08 04:24:31,Other,Belgium,63,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-08 04:24:31,2022-10-15 20:07:09
559,ksmith@example.org,Rebecca Williams,2022-05-21 23:55:50,Male,Netherlands Antilles,21,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-21 23:55:50,2022-11-05 03:51:57
560,tmunoz@example.org,Nathan Bates,2022-06-12 14:28:28,Other,Ireland,35,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-12 14:28:28,2023-03-08 07:45:52
561,bmyers@example.net,Matthew Barker,2022-06-25 20:57:12,Female,Cape Verde,51,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-25 20:57:12,2023-09-25 19:34:08
562,gregory01@example.net,Cynthia Jackson,2022-05-12 08:07:47,Male,Grenada,63,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-12 08:07:47,2023-03-31 01:32:52
563,yjohnson@example.net,Martin Whitehead,2022-05-24 00:09:45,Female,Ethiopia,23,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-24 00:09:45,2023-06-29 13:01:53
564,roberthenderson@example.org,Dr. Gregory Martin,2022-05-15 23:22:16,Female,United Kingdom,58,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-15 23:22:16,2022-07-31 16:13:26
565,xturner@example.net,Sarah Contreras,2022-06-01 15:54:35,Male,Guyana,51,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-01 15:54:35,2024-01-21 09:37:24
566,john14@example.net,Jacqueline Thompson,2022-06-03 21:12:28,Female,Paraguay,44,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-03 21:12:28,2022-08-02 04:18:19
567,perry86@example.net,Gregory Johnson,2022-06-03 14:03:26,Male,North Macedonia,45,Bachelor,Retired,"['Business', 'Health', 'Data Science']",email_campaign,True,2022-06-03 14:03:26,2023-08-18 16:14:25
568,abaxter@example.com,Anita Miller,2022-05-13 10:09:34,Female,United Kingdom,54,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-13 10:09:34,2023-09-26 01:31:53
569,timothy01@example.com,Michael Figueroa,2022-06-01 12:18:58,Other,British Virgin Islands,24,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-01 12:18:58,2022-10-02 18:41:05
570,gina83@example.com,Alexander Price,2022-06-15 02:19:08,Female,Afghanistan,46,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-15 02:19:08,2022-12-07 22:46:03
571,amber86@example.net,Michelle Soto,2022-06-08 05:27:17,Female,Wallis and Futuna,20,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-08 05:27:17,2023-01-04 12:17:05
572,linda17@example.com,Brian Torres,2022-05-16 15:57:38,Other,Congo,54,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-16 15:57:38,2023-05-01 21:43:50
573,zallen@example.org,Justin Neal,2022-05-21 05:47:54,Other,Greenland,44,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-21 05:47:54,2023-12-20 10:24:20
574,chelseasolomon@example.com,Jeffrey Smith,2022-05-10 19:45:40,Other,Northern Mariana Islands,40,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-10 19:45:40,2023-10-05 23:27:58
575,james37@example.org,Ms. Kristen Noble DVM,2022-05-26 23:48:30,Male,British Virgin Islands,50,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-26 23:48:30,2023-03-08 05:32:43
576,llindsey@example.net,Michael Dudley,2022-05-09 15:22:03,Male,Australia,40,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-09 15:22:03,2023-02-25 10:51:45
577,justin05@example.org,Elizabeth Ross,2022-05-23 04:05:50,Male,Somalia,35,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-23 04:05:50,2022-12-28 22:06:32
578,michele58@example.com,Brian Williams,2022-05-18 08:20:35,Male,Luxembourg,21,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 08:20:35,2023-07-24 01:35:18
579,vickie78@example.com,Daniel Trujillo,2022-05-29 14:21:42,Female,United Kingdom,35,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-29 14:21:42,2022-08-05 15:52:24
580,sheilablack@example.net,Matthew Moore,2022-05-10 03:37:46,Male,Angola,35,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-10 03:37:46,2023-10-02 14:44:28
581,taylorautumn@example.com,Julian Greene,2022-05-14 19:57:13,Female,Saint Lucia,37,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-14 19:57:13,2022-12-04 08:58:17
582,oscargarcia@example.com,William Alvarez,2022-05-21 20:03:40,Female,Ghana,21,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-21 20:03:40,2023-03-07 23:33:59
583,thompsonrichard@example.org,Tyler Adams,2022-05-16 05:21:29,Other,Heard Island and McDonald Islands,38,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-16 05:21:29,2022-10-12 10:10:57
584,larry53@example.org,Paul Larsen,2022-05-08 16:57:36,Other,Montserrat,48,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-08 16:57:36,2023-03-29 23:56:13
585,robert62@example.org,Joshua Cisneros,2022-06-08 17:07:02,Female,Vanuatu,29,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-08 17:07:02,2022-12-29 12:31:53
586,carolknight@example.org,Anna Williams,2022-06-10 06:15:41,Female,Nicaragua,46,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-10 06:15:41,2023-09-11 07:38:26
587,kimberlyscott@example.org,Dustin Sosa,2022-06-04 11:35:00,Female,United States of America,54,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-04 11:35:00,2023-02-13 04:45:03
588,edwin69@example.net,Marcia Robbins,2022-05-10 12:08:01,Male,Libyan Arab Jamahiriya,41,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-10 12:08:01,2024-01-16 20:40:46
589,dominictaylor@example.org,Amanda Nguyen,2022-06-24 15:09:59,Other,French Polynesia,52,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-24 15:09:59,2023-07-11 11:56:52
590,john77@example.net,Kristina Lee,2022-06-11 12:10:30,Male,South Africa,23,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-11 12:10:30,2023-07-19 22:40:10
591,vhale@example.net,Ashley Cruz,2022-06-27 21:57:06,Male,Costa Rica,21,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-27 21:57:06,2023-09-29 16:11:00
592,jchurch@example.org,Dr. Frances Hanson,2022-06-05 13:10:58,Other,Suriname,37,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-05 13:10:58,2022-11-14 10:14:37
593,feliciaduncan@example.net,Stacey Fletcher,2022-05-18 14:57:38,Other,Fiji,19,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 14:57:38,2023-10-03 14:23:03
594,mistyallen@example.com,Cindy Smith,2022-05-20 23:52:23,Male,Niger,25,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-20 23:52:23,2023-10-17 20:06:13
595,jasonjohnson@example.net,Kevin Stark,2022-05-15 17:02:39,Other,Jordan,40,PhD,Retired,"['Business', 'Health', 'Data Science']",social_media,True,2022-05-15 17:02:39,2022-07-14 15:53:56
596,davidcarter@example.com,Tyler Allen DDS,2022-05-26 14:57:16,Female,Martinique,45,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-26 14:57:16,2023-01-31 23:52:49
597,brooke42@example.com,Sean Lane,2022-05-24 20:10:06,Female,Dominica,50,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-24 20:10:06,2023-04-18 17:38:21
598,vcosta@example.net,Jessica Garcia,2022-05-21 17:24:01,Female,Ghana,41,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-21 17:24:01,2022-07-23 00:46:49
599,jamesgreen@example.org,Randy King,2022-06-22 18:30:05,Male,Swaziland,40,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-22 18:30:05,2022-08-13 19:50:31
600,francisco19@example.net,Jessica Becker,2022-05-13 17:40:32,Male,Western Sahara,32,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-13 17:40:32,2022-07-06 09:32:46
601,christian64@example.net,Rodney Lopez,2022-07-09 06:36:24,Male,Timor-Leste,51,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-07-09 06:36:24,2024-01-27 03:15:25
602,nicholas29@example.com,Stephen Gonzalez,2022-05-18 17:05:23,Other,New Zealand,52,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 17:05:23,2022-09-04 15:29:43
603,kennethryan@example.net,Amy Thompson,2022-06-01 23:35:56,Male,Antarctica (the territory South of 60 deg S),53,Bachelor,Retired,"['Arts', 'Business', 'Data Science']",partner,False,2022-06-01 23:35:56,2023-04-28 05:43:52
604,youngmichael@example.org,David Estrada,2022-05-11 16:58:59,Other,Iceland,62,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-11 16:58:59,2023-01-26 21:32:05
605,stephaniefigueroa@example.com,Jessica Mcdonald,2022-05-28 09:21:57,Other,Malta,52,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-28 09:21:57,2024-01-03 20:18:35
606,dmiller@example.com,Wendy Howell,2022-05-12 18:40:16,Male,Samoa,52,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-12 18:40:16,2022-08-28 01:40:21
607,eugenepeterson@example.org,Patrick Santiago,2022-05-10 14:01:06,Male,Chad,18,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-10 14:01:06,2023-05-14 05:46:54
608,stewartpamela@example.net,Rachel Bell,2022-06-03 20:09:09,Other,Indonesia,20,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-03 20:09:09,2023-08-31 07:04:51
609,guy66@example.com,Madison Townsend,2022-05-26 15:25:02,Other,Svalbard & Jan Mayen Islands,21,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-26 15:25:02,2023-07-12 17:31:51
610,joshua69@example.com,Jeffrey Ruiz,2022-05-25 06:47:05,Male,Marshall Islands,39,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-25 06:47:05,2023-04-24 06:59:32
611,matthewrobertson@example.net,Bryan Case,2022-06-02 15:24:56,Male,Tunisia,42,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-02 15:24:56,2023-04-26 15:16:44
612,samuelwelch@example.net,Megan Mckinney,2022-05-26 01:11:17,Male,Finland,49,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-26 01:11:17,2023-05-10 12:34:48
613,avilajaclyn@example.org,Richard Camacho,2022-06-27 03:43:17,Female,Antarctica (the territory South of 60 deg S),50,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-27 03:43:17,2023-11-10 05:34:36
614,gordonshelby@example.net,Patrick Lewis,2022-05-31 18:33:07,Female,Hungary,53,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-31 18:33:07,2023-09-05 12:51:39
615,mcguirekevin@example.com,Jonathan Richardson,2022-05-20 00:34:14,Other,French Southern Territories,21,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-20 00:34:14,2022-12-22 07:31:26
